"date","rate","reverseRate","isoCode"
"2007-12-28T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-27T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-21T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-20T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-19T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-18T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-17T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-15T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-14T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-13T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-12T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-11T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-10T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-07T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-06T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-05T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-04T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-12-03T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-30T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-29T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-28T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-27T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-26T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-23T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-22T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-21T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-20T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-19T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-16T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-15T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-14T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-13T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-12T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-09T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-08T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-07T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-06T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-05T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-02T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-11-01T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-31T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-30T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-29T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-26T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-25T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-24T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-23T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-22T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-19T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-18T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-17T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-16T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-15T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-12T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-11T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-10T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-09T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-08T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-05T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-04T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-03T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-02T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-10-01T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-28T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-27T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-26T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-25T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-24T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-21T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-20T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-19T00:00:00.000Z","4.55586","0.219498","MTL"
"2007-09-18T00:00:00.000Z","4.55586","0.219498","MTL"
